1,3242752,18.3232
2,3244888,18.3232
3,3247048,18.3232
4,3249220,18.3232
5,3251380,19.0279
6,3253540,20.4374
7,3255708,21.8469
8,3257932,23.9611
9,3260104,26.7801
10,3262368,28.8943
11,3264640,32.4180
12,3266936,36.6464
13,3269236,40.1701
14,3271572,45.1033
15,3273888,49.3317
16,3276252,54.2649
17,3278624,59.9028
18,3280960,64.8360
19,3283296,71.1786
20,3285696,76.8165
21,3288036,83.1592
22,3290456,90.2066
23,3292864,96.5492
24,3295240,103.5966
25,3297736,111.3487
26,3300248,118.3961
27,3302700,126.1482
28,3305144,133.1956
29,3307600,140.9477
30,3310044,148.6999
31,3312492,156.4520
32,3315004,165.6136
33,3317488,174.0705
34,3319992,183.2321
35,3322492,193.0984
36,3325008,202.9648
37,3327548,212.8311
38,3330088,224.1069
39,3332632,234.6780
40,3335192,245.2491
41,3337788,256.5249
42,3340424,267.8008
43,3342976,279.0766
44,3345576,289.6477
45,3348116,300.9235
46,3350752,312.9040
47,3353304,324.1799
48,3355908,336.1604
49,3358508,347.4363
50,3361120,358.7121
51,3363720,370.6926
52,3366320,381.9685
53,3368900,393.2443
54,3371536,405.2248
55,3374132,416.5007
56,3376748,428.4812
57,3379344,439.7571
58,3381908,451.0329
59,3384536,463.0133
60,3387136,474.9934
61,3389760,486.9735
62,3392396,498.9536
63,3394968,510.9337
64,3397608,522.9138
65,3400216,534.8939
66,3402852,546.8739
67,3405424,558.8541
68,3408064,570.1294
69,3410664,582.8142
70,3413236,594.0896
71,3415884,605.3650
72,3418484,617.3451
73,3421084,628.6205
74,3423684,640.6006
75,3426240,651.8760
76,3428808,663.1514
77,3431448,675.1315
78,3434052,687.1116
79,3436696,698.3869
80,3439316,711.0717
81,3441952,722.3471
82,3444588,734.3272
83,3447252,746.3073
84,3449840,758.9921
85,3452436,769.5628
86,3455032,781.5429
87,3457604,792.8182
88,3460200,804.7984
89,3462788,816.0738
90,3465420,828.0539
91,3467972,839.3293
92,3470608,851.3094
93,3473224,863.2894
94,3475852,875.2695
95,3478476,887.2496
96,3481116,900.6392
97,3483800,912.6193
98,3486404,924.5999
99,3489052,935.8762
100,3491692,948.5620
101,3494420,960.5430
102,3497076,971.8193
103,3499796,983.8003
104,3502452,995.7813
105,3505112,1007.0576
106,3507856,1019.0386
107,3510592,1031.7244
108,3513296,1043.7054
109,3516068,1056.3912
110,3518772,1069.0770
111,3521544,1081.7628
112,3524316,1093.7437
113,3527036,1106.4296
114,3529788,1119.1154
115,3532524,1130.3917
116,3535244,1142.3726
117,3537972,1155.0584
118,3540696,1167.0395
119,3543436,1179.0205
120,3546140,1191.0015
121,3548860,1203.6873
122,3551636,1216.3731
