1,6992712,89.8735
2,6993676,89.8735
3,6994680,89.8735
4,6995684,89.8735
5,6996684,89.8674
6,6997748,89.8613
7,6998852,89.8306
8,6999988,89.8061
9,7001152,89.7754
10,7002404,89.7325
11,7003808,89.6772
12,7005532,89.6098
13,7007244,89.5239
14,7008904,89.4380
15,7010612,89.3460
16,7012328,89.2479
17,7014048,89.1375
18,7015756,89.0270
19,7017440,88.9105
20,7019168,88.7817
21,7020992,88.6467
22,7022804,88.4995
23,7024684,88.3339
24,7026668,88.1560
25,7028780,87.9597
26,7030960,87.7450
27,7033200,87.5242
28,7035552,87.2850
29,7037896,87.0151
30,7040448,86.7513
31,7042992,86.4814
32,7045380,86.2054
33,7047748,85.9416
34,7050148,85.6595
35,7052696,85.3773
36,7055184,85.0770
37,7057784,84.7578
38,7060608,84.4204
39,7063052,84.0891
40,7065928,83.7272
41,7068544,83.4328
42,7071352,83.0464
43,7074112,82.7090
44,7076892,82.3409
45,7079712,81.9668
46,7082656,81.5742
47,7085508,81.2061
48,7088416,80.7952
49,7091420,80.4087
50,7094384,80.0039
51,7097388,79.5990
52,7100436,79.1512
53,7103624,78.7464
54,7106604,78.3232
55,7109628,77.9183
56,7112792,77.5135
57,7115756,77.1025
58,7118924,76.6670
59,7122044,76.2437
60,7125008,75.8511
61,7128168,75.4095
62,7131248,75.0230
63,7134260,74.6059
64,7137396,74.2134
65,7140616,73.7594
66,7143828,73.3178
67,7147012,72.9129
68,7150136,72.4774
69,7153228,72.0603
70,7156340,71.6432
71,7159588,71.1954
72,7162712,70.7599
73,7165924,70.3489
74,7169144,69.8827
75,7172056,69.5147
76,7175368,69.0853
77,7178312,68.6743
78,7181636,68.2265
79,7184940,67.7665
80,7188064,67.3248
81,7191244,66.8893
82,7194368,66.4661
83,7197520,66.0490
84,7200732,65.5950
85,7204104,65.1104
86,7207104,64.7240
87,7210440,64.3008
88,7213432,63.9204
89,7216308,63.5340
90,7219252,63.1230
91,7222256,62.7488
92,7225260,62.3011
93,7228104,61.9146
94,7231136,61.4852
95,7234008,61.1356
96,7236984,60.7307
97,7239900,60.3320
98,7242892,59.9275
99,7245928,59.5469
100,7249048,59.1052
101,7252084,58.7249
102,7255064,58.2833
103,7258088,57.9152
104,7261220,57.5042
105,7264188,57.0994
106,7267224,56.7620
107,7270424,56.3388
108,7273516,55.9523
109,7276604,55.5229
110,7279548,55.1120
111,7282796,54.6581
112,7286032,54.2289
113,7289068,53.8054
114,7292060,53.4006
115,7295232,52.9957
116,7298192,52.6031
117,7301324,52.1676
118,7304392,51.7383
119,7307544,51.3763
120,7310808,50.9224
121,7313988,50.5114
122,7317276,50.0637
123,7320500,49.5913
124,7323796,49.1436
125,7327232,48.6651
126,7330432,48.2234
127,7333632,47.7757
